firstname,commonname,surname,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,managerid,accessorycode4,hairtypecode,lipcolor,skinsurfacepack,accessorycode3,accessorycolourcode1,headtypecode,height,seasonaloutfitid,birthdate,skinmakeup,weight,hashighqualityhead,eyedetail,gender,headassetid,ethnicity,faceposerpreset,teamid,eyecolorcode,personalityid,accessorycolourcode3,accessorycode1,headclasscode,nationality,sideburnscode,accessorycolourcode4,headvariation,skintonecode,outfitid,skincomplexion,accessorycode2,hairstylecode,bodytypecode,managerjointeamdate,accessorycolourcode2,facialhaircolorcode
Sergio,Sergio Lobera,Lobera Rodríguez,1140000,6,0,0,254109,0,65,0,242101,0,0,1529,175,5557,144000,0,75,0,2,0,254109,3,0,113257,3,0,0,0,1,45,0,0,0,3,5521,3,0,0,82,160922,0,0
Owen,,Coyle,2150101,0,8,287,122621,0,16,0,253101,0,0,2515,180,5511,140161,0,71,0,2,0,122621,3,0,113297,5,1,0,0,1,25,0,0,0,3,5522,4,0,0,83,160982,0,9
Manuel,Manolo Márquez,Márquez Roca,1360000,6,24,253,249969,0,147,0,252102,0,0,1533,175,5555,140947,0,75,0,2,0,249969,2,0,113298,3,0,0,0,1,45,0,0,0,2,5715,3,0,0,83,160937,0,9
Mikael,,Stahre,1140401,0,23,243,250109,0,167,0,242102,0,0,48,176,5586,143439,0,75,0,2,0,250109,2,0,113299,8,1,0,0,1,46,0,0,0,2,5586,2,0,0,82,161294,0,9
Petr,,Krátký,60201,0,5,259,279696,0,65,0,232101,0,0,4011,178,5511,145726,0,75,0,2,0,279696,2,0,113300,2,0,0,0,1,12,0,0,0,2,5567,1,0,0,82,161128,0,6
Thangboi,,Singto,60201,0,0,0,70540,0,646,0,243101,0,1,554,170,5552,143053,0,75,0,1,0,70540,6,0,113301,9,0,0,300,1,159,0,0,0,6,5708,6,0,0,89,160973,0,21
Gerard,Gerard Zaragoza,Zaragoza Mulet,2150201,0,0,251,279680,0,0,0,232001,0,0,3518,170,5555,145861,0,75,0,2,0,279680,2,0,113302,3,1,0,0,1,45,0,0,0,2,5713,2,0,0,88,161133,0,3
Valentin,,Suciu,2150301,6,23,0,75215,0,65,0,232101,0,0,1505,182,5509,145348,0,75,0,2,0,75215,3,0,113378,3,0,0,0,1,39,0,0,0,3,5520,3,0,0,81,161404,0,22
Christer,,Mattiasson,1360000,6,12,287,273088,0,230,0,253101,0,0,17,175,5511,142002,0,75,0,2,0,273088,3,0,113458,2,0,0,0,1,46,0,0,0,3,5507,4,0,0,82,160786,0,5
Amund,,Skiri,60201,0,6,253,70346,0,221,0,231102,0,0,2014,178,5511,144405,0,75,0,2,0,70346,2,0,113459,2,0,0,0,1,36,0,0,0,2,5521,2,0,0,82,161022,0,23
Rene,,Poms,2180501,0,6,259,75497,0,26,0,242101,0,0,48,175,5555,143439,0,75,0,2,0,75497,2,0,113616,2,1,0,0,1,4,0,0,0,2,5718,1,0,0,82,161447,0,6
,,,30301,0,0,0,63035,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,113746,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Qurban,,Qurbanov,2190101,0,9,45,72867,0,697,0,250101,0,0,12,178,5557,142261,0,75,0,2,0,72867,4,0,113888,3,0,0,0,1,5,0,0,0,4,5567,4,0,0,82,155489,0,23
,,,2210101,0,5,243,249834,0,160,0,232001,0,0,4018,175,5511,145139,0,75,0,0,0,26541,2,3,113926,6,0,0,0,0,14,0,0,0,2,5566,3,0,0,82,159040,0,9
Rolando,,Maran,1140000,0,24,16,250421,0,0,0,232001,0,0,33,183,5529,139065,0,75,0,0,0,250421,2,0,113973,3,0,0,0,1,27,0,0,0,2,5510,1,0,0,82,161103,0,24
Luca,,D'Angelo,2150101,0,23,244,251208,0,40,0,252102,0,0,69,184,5527,141999,0,75,0,2,0,251208,3,0,113974,1,0,0,0,1,27,0,0,0,3,5522,3,0,0,82,161104,0,23
Pedro,,Martínez Losa,2090301,0,0,243,263860,0,189,0,242201,0,0,27,179,5530,143748,0,75,0,2,0,263860,4,0,113984,3,0,0,0,1,45,0,0,0,4,5507,1,0,0,82,160257,0,0
Germán,,Portanova,2320101,6,21,0,272831,0,148,0,250101,0,0,1510,174,5511,142815,0,75,0,2,0,272831,5,0,113996,3,0,0,0,1,52,0,0,0,5,5506,3,0,0,88,160262,0,21
Janusz,,Niedźwiedź,60201,0,0,0,269444,0,0,0,242102,0,0,1550,180,5509,145833,0,75,0,2,0,269444,2,0,114004,2,0,0,0,1,37,0,0,0,2,5716,2,0,0,82,161396,0,4
,,,30301,0,0,0,63036,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,114019,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
John,,Aloisi,2150101,0,9,251,7797,0,65,0,250202,0,0,525,184,5557,143654,0,88,0,2,0,7797,4,0,114023,10,0,0,0,1,195,0,0,0,4,5507,2,0,0,82,160251,0,23
,,,30301,0,0,0,63037,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,114046,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Marius,,Măldărășanu,40101,0,3,259,269439,0,86,0,252102,0,0,25,177,5510,143362,0,75,0,2,0,269439,3,0,114147,3,0,0,0,1,39,0,0,0,3,5566,4,0,0,81,160237,0,22
,,,70000,0,8,0,75399,0,0,0,253101,0,0,2503,182,5510,145139,0,75,0,2,0,26538,1,0,114161,2,0,0,0,0,45,0,0,0,1,5713,1,0,0,83,160967,0,6
,,,70000,0,23,259,75394,0,220,0,223101,0,0,3516,180,5521,145139,0,75,0,2,0,26540,3,3,114162,1,0,0,0,0,95,0,0,0,3,5713,3,0,0,83,161354,0,6
Khalid,,Jamil,2150000,0,0,289,256355,0,653,0,242201,0,0,2505,175,5521,144095,0,75,0,2,0,256355,6,0,114168,3,0,0,0,1,159,0,0,0,6,5522,4,0,0,82,161150,0,0
Marek,,Papszun,2320101,0,0,45,250974,0,321,0,252102,0,0,30,182,5551,143108,0,75,0,2,0,250974,3,0,114326,2,1,0,0,1,37,0,0,0,3,5551,2,0,0,82,161333,0,23
Dan,,Petrescu,2190000,0,24,287,249178,0,114,0,252102,0,0,2506,177,5722,140687,0,75,0,2,0,249178,3,0,114385,8,0,0,0,1,39,0,0,0,3,5715,4,0,0,83,161271,0,9
Tomasz,,Tułacz,240000,0,9,0,275909,0,655,0,252001,0,0,2014,180,5541,141425,0,75,0,2,0,275909,1,0,114393,1,1,0,0,1,37,0,0,0,1,5523,2,0,0,83,158088,0,24
João Jorge,João Pereira,G. Mendes Pereira,2150000,0,21,245,72864,0,161,0,232201,0,0,3518,175,5524,149499,0,75,0,2,0,72864,2,0,114510,9,0,0,0,1,38,0,0,0,2,5524,2,0,0,82,161321,0,21
,,,60201,0,9,0,254546,0,665,0,253101,0,0,2502,176,5523,145139,0,75,0,2,0,26547,7,0,114511,3,1,0,0,0,59,0,0,0,7,5534,7,0,0,82,160436,0,21
Eugen,,Neagoe,80201,6,23,0,250987,0,291,0,252102,0,1,2017,178,5511,140565,0,75,0,2,0,250987,2,0,114549,3,1,0,300,1,39,0,0,0,2,5508,2,0,0,82,161399,0,23
,,,30301,0,0,0,63038,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,114577,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,0,0,63039,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,114580,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,60201,0,8,0,249717,0,297,0,251101,0,1,2512,173,5511,145139,0,75,0,2,0,26538,4,0,114581,2,0,0,300,0,52,0,0,0,4,5722,4,0,0,89,161151,0,0
Mile,,Sterjovski,60000,0,23,287,273691,0,693,0,242101,0,0,1550,181,5510,144861,0,75,0,2,0,273691,4,0,114604,3,0,0,0,1,195,0,0,0,4,5522,4,0,0,82,160808,0,9
,,,2150301,0,23,35,268287,0,166,0,232001,0,0,2007,176,5506,145139,0,75,0,2,0,26543,2,0,114628,7,0,0,0,0,51,0,0,0,2,5566,2,0,0,83,160076,0,3
,,,2150301,0,2,0,249224,0,641,0,253101,0,0,3513,185,5558,145139,0,75,0,2,0,26539,1,0,114640,1,0,0,0,0,14,0,0,0,1,5717,1,0,0,86,161131,0,1
,,,30301,0,0,0,63040,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,114815,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Panagiotis,,Dilmperis,60201,0,8,287,73480,0,65,0,243101,0,0,25,193,5551,143159,0,75,0,2,0,73480,2,0,115202,3,0,0,0,1,22,0,0,0,2,5713,2,0,0,85,161334,0,9
Cristian,,Fabbiani,1140401,0,21,248,70939,0,167,0,244101,0,0,4,189,5509,146421,0,75,0,2,0,70939,2,0,115472,9,1,0,0,1,52,0,0,0,2,5569,2,0,0,86,161188,0,21
,,,30301,0,0,0,63041,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,115486,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,2150301,0,22,0,73223,0,124,0,253101,0,0,529,178,5553,145139,0,75,0,2,0,26540,5,3,115491,1,0,0,0,0,52,0,0,0,5,5569,5,0,0,81,161313,0,0
,,,30301,0,0,0,63042,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,115530,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,1450000,0,22,243,279741,0,189,0,234102,0,0,2521,180,5532,145139,0,75,0,6,0,26540,3,3,115536,1,0,0,0,0,60,0,0,0,3,5534,4,0,0,82,161134,0,22
Francisco,Francisco Neto,Conceição Neto,1450101,6,0,0,261966,0,75,0,242101,0,0,1535,180,5547,145637,0,75,0,2,0,261966,4,0,115682,9,0,0,0,1,38,0,0,0,4,5518,3,0,0,82,157554,0,0
,,,2150301,0,8,38,249993,0,641,0,253101,0,0,3509,185,5532,145139,0,75,0,2,0,26540,3,3,115841,1,0,0,0,0,27,0,0,0,3,5566,3,0,0,85,161333,0,8
,,,2150301,0,24,0,249472,0,104,0,253101,0,0,3501,177,5509,145139,0,75,0,2,0,26542,3,0,115845,3,1,0,0,0,27,0,0,0,3,5514,3,0,0,82,158394,0,0
Alexander,,Straus,1140101,0,23,243,272396,0,16,0,242101,0,0,4014,178,5541,143546,0,75,0,2,0,272396,1,0,115995,2,0,0,0,1,36,0,0,0,1,5566,3,0,0,82,160602,0,8
Roberto,,Pätzold,60201,0,6,0,262990,0,635,0,242102,0,0,41,176,5511,144913,0,75,0,2,0,262990,2,0,115996,8,1,0,0,1,21,0,0,0,2,5566,2,0,0,82,161333,0,6
Niko,,Arnautis,60201,0,3,38,271639,0,289,0,232001,0,0,2508,170,5509,145171,0,75,1,2,0,271639,3,0,115997,4,0,0,0,0,21,0,0,0,2,5717,3,0,0,87,161349,0,0
Tommy,,Stroot,60201,0,2,287,271640,0,185,0,223101,0,0,2022,180,5539,148360,0,75,1,2,0,271640,2,3,115998,2,0,0,0,0,21,0,0,0,3,5504,2,0,0,82,160237,0,2
Theodoros,,Dedes,2150301,0,3,45,75547,0,77,0,234101,0,0,3513,180,5555,148780,0,75,0,2,0,75547,2,0,115999,3,0,0,0,1,22,0,0,0,2,5726,1,0,0,82,161333,0,3
Kurt,,Russ,60201,0,9,287,262979,0,74,0,253101,0,0,3513,179,5555,139563,0,75,0,2,0,262979,2,0,116000,3,0,0,0,1,4,0,0,0,2,5551,2,0,0,82,161432,0,9
Markus,,Högner,2320101,0,24,287,272468,0,0,0,252102,0,0,16,183,5511,140447,0,75,0,2,0,272468,2,0,116001,2,0,0,0,1,21,0,0,0,2,5510,3,0,0,82,156219,0,8
Theresa,,Merk,1140101,0,15,0,272467,0,505,0,141001,0,0,7008,172,5704,148665,1,60,0,5,1,272467,2,0,116002,2,0,0,0,1,21,0,0,0,2,5713,1,0,0,88,160602,0,0
Jacqueline,,Dünker,1150101,0,4,0,276236,0,588,5,141001,0,0,9016,163,5706,147382,0,75,0,2,1,276236,2,0,116003,1,0,0,0,1,21,0,0,0,2,5702,1,0,0,88,161476,0,1
Thomas,,Horsch,2090401,0,19,253,272474,0,150,0,242102,0,1,2506,179,5511,141000,0,82,0,2,0,272474,2,0,116004,1,0,0,300,1,21,0,0,0,2,5508,1,0,0,83,160146,0,23
Florian,,Kästner,1450401,0,3,243,72651,0,451,0,223101,0,0,2021,179,5510,151990,0,75,0,2,0,72651,2,0,116005,3,0,0,0,1,21,0,0,0,2,5728,1,0,0,82,160602,0,3
Renée,,Slegers,60201,0,0,0,75397,0,433,0,131001,0,0,5504,163,5547,148403,0,75,0,1,1,75397,2,0,116009,3,0,0,0,1,34,0,0,0,2,5704,2,0,0,87,161440,0,0
Sonia,,Bompastor,2310101,0,1,0,268315,0,9,0,132201,0,0,9522,162,5511,145239,0,75,0,0,1,268315,2,0,116010,5,0,0,0,0,18,0,0,0,3,5703,1,0,0,87,161333,0,19
Robert,,Vilahamn,1140000,0,23,255,276577,0,693,0,242101,0,0,3512,189,5557,146177,0,75,0,2,0,276577,2,0,116011,4,0,0,0,1,46,0,0,0,2,5566,2,0,0,85,160973,0,22
Marc,,Skinner,2290101,0,23,16,268353,0,220,0,244101,0,0,17,170,5509,146257,0,75,0,2,0,268353,1,0,116012,1,0,0,0,1,14,0,0,0,1,5508,3,0,0,88,160265,0,22
Dario,,Vidošić,60201,0,22,253,75043,0,240,0,232101,0,0,51,184,5725,147734,0,75,0,2,0,75043,3,0,116013,3,0,0,0,1,195,0,0,0,3,5566,3,0,0,81,161395,0,6
Rehanne,,Skinner,70102,0,2,0,267968,0,732,0,132101,0,0,7501,175,5511,145031,1,75,1,2,1,267968,1,2,116014,1,0,0,0,0,14,0,0,0,2,5704,1,0,0,82,161349,0,1
Robert,,de Pauw,30101,0,3,243,272457,0,0,0,240201,0,0,37,180,5511,145650,0,73,0,2,0,272457,2,0,116015,3,0,0,0,1,34,0,0,0,2,5713,1,0,0,82,161332,0,23
Brian,,Sørensen,2320101,0,19,38,268902,0,310,0,232201,0,0,2007,170,5509,145246,0,75,0,2,0,268902,1,0,116016,8,0,0,0,1,13,0,0,0,1,5707,1,0,0,88,160572,0,19
Gareth,,Taylor,2150101,0,22,255,268354,0,234,0,242101,0,0,2003,185,5509,142579,0,75,0,2,0,268354,1,0,116017,6,0,0,0,1,14,0,0,0,1,5714,1,0,0,85,159838,0,23
Amandine,,Miquel,1450101,0,21,0,268324,0,53,0,232001,0,0,9501,174,5527,146639,0,75,0,0,1,268324,2,0,116020,3,0,0,0,1,18,0,0,0,2,5704,3,0,0,87,161347,0,6
Jonas,,Stephan,60201,5,5,248,75538,0,1069,0,232201,0,0,44,182,5557,149738,0,75,0,2,0,75538,2,0,116021,8,0,0,0,1,21,0,0,0,2,5566,2,0,0,82,161350,0,5
,,,60201,0,20,243,271643,0,207,0,232001,0,0,2517,177,5557,145139,0,75,0,2,0,26541,2,3,116033,6,0,0,0,0,195,0,0,0,2,5505,2,0,0,82,161333,0,5
,,,2150101,6,0,243,268320,0,148,0,232001,0,0,2504,176,5509,145139,0,75,0,6,0,26540,5,3,116034,1,0,0,0,0,18,0,0,0,5,5521,7,0,0,81,161336,0,0
,,,2370101,0,2,0,268323,0,9,0,232001,0,0,7032,173,5509,145139,0,75,0,0,1,40835,2,0,116035,3,0,0,0,0,18,0,0,0,2,5566,4,0,0,87,159236,0,1
,,,2150301,0,3,289,268319,0,9,0,232001,0,0,2501,182,5556,145139,0,75,0,2,0,26543,2,0,116036,7,1,0,0,0,18,0,0,0,2,5565,2,0,0,82,161342,0,0
,,,2150301,0,9,0,268322,0,181,0,253101,0,0,2007,181,5511,145139,0,75,0,2,0,26543,2,0,116037,7,0,0,0,0,18,0,0,0,2,5520,2,0,0,82,160208,0,0
,,,70000,0,5,287,272779,0,243,0,232001,0,0,1526,178,5511,145139,0,75,0,2,0,26540,1,3,116039,1,0,0,0,0,18,0,0,0,1,5506,1,0,0,81,160780,0,6
,,,60201,0,19,243,269234,0,190,0,232001,0,0,57,175,5511,145139,0,75,0,2,0,26543,2,0,116040,7,0,0,0,0,18,0,0,0,2,5728,2,0,0,82,161341,0,5
,,,1170502,0,3,287,268316,0,43,0,232001,0,0,2019,175,5548,145139,0,75,0,2,0,26538,2,0,116042,2,0,0,0,0,18,0,0,0,2,5521,2,0,0,82,161333,0,3
,,,70000,0,23,259,275408,0,101,0,253101,0,0,4014,178,5511,145139,0,75,0,2,0,26543,3,0,116044,7,0,0,0,0,18,0,0,0,3,5510,3,0,0,82,160602,0,8
,,,240101,0,6,28,265737,0,69,0,232001,0,0,16,175,5511,145139,0,75,0,0,0,26540,3,3,116263,1,1,0,0,0,52,0,0,0,3,5510,1,0,0,83,160786,0,23
Massimiliano,,Canzi,2150301,0,24,243,72746,0,0,0,253101,0,0,12,170,5548,140151,0,75,0,0,0,72746,4,0,116280,3,0,0,0,1,27,0,0,0,4,5568,4,0,0,88,161333,0,24
,,,2150301,0,9,30,72819,0,148,0,232001,0,0,57,170,5511,145139,0,75,0,2,0,26540,2,3,116282,1,0,0,0,0,27,0,0,0,2,5510,2,0,0,88,161321,0,9
,,,30301,0,0,0,63044,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,116292,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,60201,0,21,58,253187,0,635,0,251101,0,0,1539,192,5506,145139,0,75,0,2,0,26540,4,3,116295,1,0,0,0,0,58,0,0,0,4,5566,4,0,0,85,161047,0,23
,,,120102,0,4,0,268388,0,623,0,132101,0,0,9002,167,5511,145139,1,75,1,2,1,40879,2,3,116300,5,0,0,0,0,14,0,0,0,2,5569,2,0,0,89,160251,0,1
,,,60201,0,16,0,72204,0,655,0,232001,0,0,34,185,5555,145139,0,75,0,2,0,26539,3,0,116302,1,1,0,0,0,14,0,0,0,3,5517,3,0,0,85,161257,0,4
,,,2320101,0,9,255,268386,0,25,0,242101,0,0,4008,175,5725,145139,0,75,0,0,0,26538,2,0,116303,2,0,0,0,0,95,0,0,0,2,5713,3,0,0,83,160390,0,9
,,,30101,0,0,243,272398,0,141,0,232001,0,0,4005,160,5511,145139,0,75,0,3,0,26541,2,3,116304,6,1,0,0,0,45,0,0,0,2,5533,1,0,0,88,161333,0,0
,,,60201,0,0,28,274704,0,0,0,250201,0,0,1016,175,5527,145139,0,75,0,2,0,26545,9,2,116305,9,0,0,0,0,82,0,0,0,9,5522,9,0,0,81,161139,0,8
,,,60201,0,5,243,75287,0,189,0,232001,0,0,4020,170,5527,145139,0,75,0,2,0,26539,1,0,116306,1,0,0,0,0,95,0,0,0,1,5713,1,0,0,88,161425,0,4
,,,60201,0,3,38,269730,0,220,0,232001,0,0,4016,188,5510,145139,0,75,0,2,0,26541,4,3,116307,6,0,0,0,0,95,0,0,0,4,5566,4,0,0,84,160579,0,3
,,,70102,0,1,0,279481,0,744,0,132101,0,0,5504,173,5527,145139,1,75,1,2,1,40888,2,3,116308,8,0,0,0,0,95,0,0,0,4,5510,2,0,0,87,161119,0,1
,,,1140101,0,23,287,254114,0,655,0,242101,0,0,3518,185,5511,145139,0,75,0,0,0,26540,2,3,116309,1,0,0,0,0,19,0,0,0,2,5522,2,0,0,86,161081,0,23
,,,60000,0,23,251,269911,0,114,0,243101,0,0,2506,172,5529,145139,0,75,0,1,0,26541,2,3,116310,6,0,0,0,0,45,0,0,0,2,5508,4,0,0,88,160725,0,22
,,,120102,0,4,0,275975,0,623,0,132101,0,0,9000,167,5511,145139,1,75,1,2,1,40888,2,3,116311,8,0,0,0,0,14,0,0,0,4,5704,2,0,0,88,160950,0,1
,,,60201,0,3,259,74592,0,290,0,232001,0,0,18,173,5555,145139,0,75,0,2,0,26539,3,0,116312,1,0,0,0,0,95,0,0,0,3,5507,3,0,0,88,161379,0,6
,,,60201,0,0,0,71095,0,111,0,244101,0,0,3519,180,5520,145139,0,75,0,2,0,26543,5,0,116323,7,0,0,0,0,58,0,0,0,5,5714,5,0,0,82,160176,0,0
Pere,Pere Romeu,Romeu Sunyer,2150301,0,0,243,73107,0,552,0,232201,0,0,1514,170,5707,150141,0,75,0,2,0,73107,3,0,116325,9,0,0,0,1,45,0,0,0,3,5521,1,0,0,88,161333,0,0
José Alberto,Alberto Toril,Toril Rodríguez,60201,0,0,0,112919,0,85,0,232001,0,0,1501,179,5529,142711,0,76,1,2,0,112919,4,0,116326,3,0,0,0,0,45,0,0,0,4,5566,4,0,0,82,160388,0,0
Victor,Victor Martín,Martín Alba,2150301,0,0,259,274980,0,0,0,223101,0,0,24,170,5526,146601,0,75,1,2,0,274980,2,0,116327,3,0,0,0,0,45,0,0,0,5,5568,2,0,0,88,161349,0,0
David,David Aznar,Aznar Chicharro,2150101,6,8,287,276587,0,141,0,242101,0,0,1539,170,5509,145148,0,75,0,2,0,276587,4,0,116328,9,0,0,0,1,45,0,0,0,4,5565,4,0,0,87,160967,0,22
Joseba,Joseba Aguirre,Aguirre López,1130000,0,24,246,71841,0,117,0,250101,0,0,34,170,5556,139312,0,75,0,2,0,71841,2,0,116330,3,1,0,0,1,45,0,0,0,2,5534,1,0,0,89,161239,0,23
Yerai,Yerai Martín,Martín Ramos,240101,6,23,287,276684,0,189,0,240201,0,0,3,174,5558,146670,0,75,0,2,0,276684,2,0,116331,9,0,0,0,1,45,0,0,0,2,5728,1,0,0,88,160602,0,0
Eder,Eder Maestre,Maestre Eguia,240000,0,3,259,73053,0,189,0,232201,0,0,17,170,5707,147376,0,75,0,2,0,73053,2,0,116332,9,0,0,0,1,45,0,0,0,2,5710,2,0,0,88,161333,0,3
Roger,Roger Lamesa,Lamesa Grau,60201,0,0,251,276683,0,176,0,132201,0,0,3512,175,5509,148950,0,75,0,2,0,276683,2,0,116333,9,0,0,0,1,45,0,0,0,2,5510,1,0,0,81,161333,0,0
Juan José,Juanjo Vila,Vila Seoane,60201,0,9,243,74238,0,290,0,242101,0,0,4009,170,5506,138681,0,75,0,2,0,74238,3,0,116334,4,0,0,0,1,45,0,0,0,3,5520,1,0,0,89,161370,0,9
Jose Luis,Jose Sánchez Vera,Sánchez Vera,2150301,0,23,0,272476,0,0,0,232001,0,0,3513,174,5509,146207,0,75,1,2,0,272476,3,4,116336,7,1,0,0,0,45,0,0,0,4,5522,3,0,0,87,161349,0,6
David,David Losada,Losada Andana,2150101,0,22,246,73052,0,284,0,242101,0,0,17,170,5722,145847,0,75,0,2,0,73052,3,0,116337,9,0,0,0,1,45,0,0,0,3,5728,3,0,0,88,161333,0,22
José Luis,José Luis Bravo,Bravo Atienza,60201,0,22,243,73145,0,655,0,232001,0,0,3516,170,5506,146747,0,75,0,2,0,73145,2,0,116339,3,0,0,0,1,45,0,0,0,2,5728,2,0,0,88,161337,0,23
Matt,,Beard,60201,0,8,243,267582,0,161,0,253101,0,0,68,177,5511,144358,0,75,0,2,0,267582,1,0,116343,1,0,0,0,0,14,0,0,0,3,5728,1,0,0,83,161349,0,2
,,,2320101,0,0,0,249820,0,553,0,231102,0,0,552,173,5507,145139,0,75,0,0,0,26546,4,0,116360,9,0,0,0,0,167,0,0,0,4,5567,3,0,0,88,160036,0,3
,,,2310101,0,23,254,260434,0,188,0,244101,0,0,3513,180,5509,145139,0,75,0,2,0,26541,2,3,116361,6,0,0,0,0,45,0,0,0,2,5505,1,0,0,82,161155,0,23
,,,2150301,0,0,58,74181,0,173,0,232001,0,0,1534,170,5532,145139,0,75,0,2,0,26543,2,0,116416,7,0,0,0,0,18,0,0,0,2,5567,2,0,0,88,161361,0,0
,,,60201,0,2,259,72532,0,189,0,223101,0,0,47,180,5511,145139,0,75,0,2,0,26541,3,3,116417,6,0,0,0,0,18,0,0,0,3,5510,3,0,0,81,160916,0,5
Þorsteinn,,Halldorsson,2090102,0,2,259,270677,0,65,0,253101,0,0,1553,179,5511,140703,0,75,0,2,0,270677,2,0,116428,2,0,0,0,1,24,0,0,0,2,5566,3,0,0,82,160083,0,2
Daniel,Dani Ponz,Ponz Folch,2150301,0,9,0,73212,0,681,0,252102,0,1,25,178,5513,142876,0,75,0,2,0,73212,4,0,131110,9,0,0,300,1,45,0,0,0,4,5534,4,0,0,82,161333,0,22
Marko,,Saloranta,2320401,0,3,259,72820,0,139,0,242201,0,0,2,170,5557,142248,0,75,0,2,0,72820,2,0,131124,1,0,0,0,1,17,0,0,0,2,5507,4,0,0,88,160786,0,3
Ferrán,Ferrán Cabello,Cabello Bellet,60201,0,0,255,272547,0,77,0,223101,0,0,4014,170,5528,149577,0,75,1,2,0,272547,3,4,131125,4,0,0,0,0,45,0,0,0,4,5566,3,0,0,89,161349,0,3
,,,60201,0,9,287,271712,0,26,0,251101,0,0,33,185,5718,145139,0,75,0,2,0,26538,4,0,131161,2,0,0,0,0,52,0,0,0,4,5522,4,0,0,85,160663,0,9
,,,40101,0,23,29,250699,0,118,0,232001,0,0,55,181,5507,145139,0,75,0,0,0,26542,2,0,131173,3,0,0,0,0,9,0,0,0,2,5507,1,0,0,83,161144,0,23
Arda,,Turan,2320401,0,23,40,72822,0,206,0,232001,0,0,2008,177,5707,147666,0,75,1,2,0,143745,2,0,131174,9,1,0,0,0,48,0,0,0,4,5713,2,0,0,83,160888,0,23
Filipa,Filipa Patão,Santos Patão,1130101,0,3,0,275778,0,433,0,143101,0,0,9531,167,5543,148432,0,75,0,2,1,275778,4,0,131358,3,0,0,0,1,38,0,0,0,4,5569,4,0,0,88,160051,0,21
Suzanne,,Bakker,2310101,0,1,0,276435,0,433,0,133001,0,0,5500,182,5528,147461,0,75,0,2,1,276435,2,0,131359,2,0,0,0,1,34,0,0,0,2,5569,1,0,0,82,160602,0,4
Jiří,,Vágner,60201,0,5,30,74217,0,681,0,242101,0,0,1550,175,5509,146175,0,75,0,2,0,74217,3,0,131360,1,0,0,0,1,12,0,0,0,3,5567,1,0,0,82,161319,0,5
Renato,,Gligoroski,2320000,0,9,287,74015,0,61,0,232001,0,0,4003,193,5509,143927,0,75,0,2,0,74015,3,0,131361,3,0,0,0,1,4,0,0,0,3,5728,4,0,0,84,161314,0,0
Joel,,Kjetselberg,60201,0,2,38,276467,0,0,0,232101,0,0,2013,175,5535,148145,0,75,0,2,0,276467,2,0,131362,2,0,0,0,1,46,0,0,0,2,5715,2,0,0,82,160876,0,2
Leanne,,Ross,2320101,0,2,0,276685,0,915,0,132201,0,0,6512,170,5511,145634,0,75,0,1,1,276685,2,0,131363,2,0,0,0,1,42,0,0,0,2,5520,1,0,0,88,160755,0,1
,,,30301,0,0,0,63047,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,131368,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Volkan,,Demirel,2150301,0,22,251,266022,0,155,0,242102,0,0,3502,191,5558,145745,0,75,0,2,0,266022,2,0,131388,3,1,0,0,1,48,0,0,0,2,5500,1,0,0,85,161454,0,22
Arturo,Arturo Ruiz,Ruiz Álvarez,2210000,0,0,0,71720,0,176,0,232101,0,0,0,175,5511,150194,0,75,0,6,0,71720,4,0,131391,9,0,0,0,1,45,0,0,0,4,5566,4,0,0,82,161333,0,0
,,,30301,0,0,0,63048,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,131397,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,0,0,63049,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,131398,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
