chestbadge,shortsnumberplacementcode,shortsnumbercolorprimg,teamcolorsecb,shortsrenderingdetailmaptype,jerseyfrontnumberplacementcode,jerseynumbercolorsecr,jerseynumbercolorprimr,jerseynumbercolorprimg,shortsnumbercolorsecb,teamcolorprimg,shortsnumbercolorterb,shortsnumbercolorprimr,teamcolortertb,jerseynumbercolorterg,jerseynameoutlinecolorr,shortsnumbercolorprimb,jerseynamelayouttype,jerseynumbercolorterr,jerseyrightsleevebadge,jerseynumbercolorprimb,jerseyshapestyle,jerseybacknameplacementcode,teamcolorprimr,jerseynamecolorg,jerseyleftsleevebadge,jerseynameoutlinecolorb,teamcolorsecg,shortsnumbercolorsecg,teamcolortertr,jerseynumbercolorsecg,renderingmaterialtype,shortsnumbercolorterr,teamcolorsecr,jerseycollargeometrytype,shortsnumbercolorterg,jerseynamecolorr,teamcolorprimb,jerseyrenderingdetailmaptype,jerseynameoutlinecolorg,jerseynumbercolorsecb,jerseynamecolorb,jerseynumbercolorterb,teamcolortertg,shortsnumbercolorsecr,jerseybacknamefontcase,teamkittypetechid,powid,isinheritbasedetailmap,islocked,numberfonttype,jerseynamefonttype,teamkitid,teamcolorprimpercent,teamcolorsecpercent,year,captainarmband,teamtechid,isembargoed,hasadvertisingkit,jerseynameoutlinewidth,dlc,teamcolortertpercent,armbandtype,shortsnumberfonttype,shortstyle,jerseyfit,jerseyrestriction
0,1,12,148,0,0,12,12,12,12,230,12,12,233,12,0,12,0,12,65,12,0,0,231,12,65,0,54,12,233,12,0,12,108,11,12,12,231,0,0,12,12,12,233,12,0,1,-1,0,0,2,1,4069,88,7,0,100,305,0,1,0,0,92,1,2,0,0,0
0,1,220,239,0,0,12,12,12,220,201,220,220,29,12,0,220,0,12,65,12,0,0,154,12,65,0,201,220,29,12,0,220,154,0,220,12,239,0,0,12,12,12,29,220,0,2,-1,0,0,2,1,5485,96,96,0,65,305,0,0,0,0,91,1,2,0,0,0
0,1,220,225,0,0,12,12,12,220,139,220,220,70,220,0,220,0,220,800065,12,0,1,34,12,500065,0,219,220,12,12,0,220,220,7,220,12,85,0,0,12,12,220,112,220,0,0,-1,0,0,2,1,3220,53,35,0,65,306,0,0,0,0,90,1,2,0,0,0
0,1,220,146,0,0,220,220,220,220,30,220,220,29,220,0,220,0,220,800065,220,0,1,30,220,500065,0,134,220,29,220,0,220,53,7,220,220,30,0,0,220,220,220,29,220,0,1,-1,0,0,2,1,4068,90,6,0,65,306,0,0,0,0,99,1,2,0,0,0
0,1,220,49,0,0,220,12,12,220,148,220,220,75,220,0,220,0,220,800065,12,0,1,109,12,500065,0,28,220,2,220,0,220,15,0,220,12,226,0,0,220,12,220,30,220,0,2,-1,0,0,2,1,5486,91,7,0,65,306,0,0,0,0,100,1,2,0,0,0
0,1,220,192,0,0,220,220,220,220,233,146,220,240,74,220,220,0,20,330,220,0,1,233,220,0,220,128,220,241,220,0,20,1,0,74,220,233,0,220,220,220,146,241,220,0,0,-1,0,0,86,141,10396,51,39,0,0,308,0,1,0,0,94,1,86,0,0,0
0,1,134,51,0,0,42,42,134,195,171,195,42,29,134,42,195,0,42,330,195,0,1,253,134,0,195,110,134,29,134,0,42,213,0,134,42,112,0,134,195,195,195,29,42,0,1,-1,0,0,86,141,10397,79,18,0,0,308,0,1,0,0,99,0,86,0,0,0
0,1,12,25,0,0,12,12,12,12,204,12,12,25,12,12,12,0,12,330,12,0,1,234,12,0,12,204,12,234,12,0,12,234,0,12,12,25,0,12,12,12,12,204,12,0,2,-1,0,0,232,1,10398,100,100,0,0,308,0,0,0,0,100,0,232,0,0,0
0,1,23,181,0,0,220,220,220,30,36,220,74,231,220,220,30,0,220,330,220,0,1,119,220,0,220,181,23,231,220,0,220,186,0,220,220,48,0,220,220,220,220,231,74,0,0,-1,0,0,1,1,12272,76,11,0,0,310,0,0,0,0,89,0,1,0,0,0
0,1,220,190,0,0,74,74,23,220,229,220,220,46,23,74,220,0,74,330,30,0,1,229,23,0,30,190,220,118,23,0,220,190,0,220,74,229,0,23,30,30,30,34,220,0,1,-1,0,0,1,1,12273,79,9,0,0,310,0,0,0,0,93,0,1,0,0,0
0,1,12,209,0,0,12,12,12,12,29,12,12,29,12,12,12,0,12,330,12,0,1,29,12,0,12,209,12,29,12,0,12,209,0,12,12,29,0,12,12,12,12,29,12,0,2,-1,0,0,1,1,12274,91,7,0,0,310,0,0,0,0,90,0,1,0,0,0
0,0,220,229,0,0,233,220,220,220,64,220,220,138,233,0,220,0,233,56,220,0,1,17,220,0,0,231,220,16,233,0,220,231,0,220,220,139,0,0,39,220,39,63,220,0,0,-1,0,0,2,1,792,57,39,0,0,319,0,0,0,0,90,0,2,0,0,0
0,1,69,148,0,0,5,5,69,147,191,147,5,0,69,5,147,0,5,56,147,0,1,253,69,0,147,28,69,253,69,0,5,5,0,69,5,0,0,69,147,147,147,191,5,0,1,-1,0,0,2,1,793,88,8,0,0,319,0,0,0,0,88,0,2,0,0,0
0,0,220,230,0,0,220,220,220,220,114,220,220,128,220,0,220,0,220,56,220,0,1,31,220,0,0,230,220,32,220,0,220,229,0,220,220,127,0,0,220,220,220,115,220,0,2,-1,0,0,2,1,5487,92,5,0,76,319,0,0,0,0,93,0,2,0,0,0
0,1,173,228,0,0,220,220,220,228,164,228,139,231,220,0,228,0,220,56,220,0,1,114,220,0,0,164,173,231,220,0,139,114,8,173,220,228,0,0,220,220,220,231,139,2,0,-1,0,0,62,12,794,94,94,0,0,320,0,0,0,0,99,0,62,0,0,0
0,1,220,231,0,0,220,220,220,220,41,220,220,83,220,0,220,0,220,56,220,0,1,17,220,0,0,231,220,20,220,0,220,229,0,220,220,74,0,0,220,220,220,45,220,2,1,-1,0,0,62,12,795,89,6,0,0,320,0,0,0,0,99,0,62,0,0,0
0,1,12,54,0,0,12,12,12,12,74,12,12,14,12,12,12,0,12,56,12,0,1,253,12,0,12,142,12,252,12,0,12,253,7,12,12,14,0,12,12,12,12,75,12,2,2,-1,0,0,62,12,5488,64,33,0,76,320,0,0,0,0,85,0,62,0,0,0
0,1,220,184,0,0,220,220,220,220,126,220,220,31,220,0,220,0,220,56,220,0,1,53,220,0,0,65,220,29,220,0,220,27,0,220,220,230,0,0,220,220,220,30,220,0,0,-1,0,0,9,1,796,71,22,0,0,321,0,0,0,0,94,0,9,0,0,0
0,1,12,254,0,0,12,12,12,12,254,12,12,254,12,0,12,0,12,56,12,0,1,254,12,0,0,254,12,254,12,0,12,254,0,12,12,254,0,0,12,12,12,254,12,0,1,-1,0,0,9,1,797,94,94,0,0,321,0,0,0,0,94,0,9,0,0,0
0,1,12,113,0,0,12,12,12,12,252,12,12,113,12,0,12,0,12,56,12,0,1,244,12,0,0,252,12,244,12,0,12,244,0,12,12,113,0,0,12,12,12,252,12,0,2,-1,0,0,9,1,5736,100,100,0,76,321,0,0,0,0,100,0,9,0,0,0
0,0,88,152,0,0,255,255,88,0,233,0,255,230,88,255,0,0,255,0,0,0,1,233,88,189,0,83,88,230,88,0,255,24,8,88,255,234,0,88,0,0,0,230,255,0,0,-1,0,0,7,1,798,58,41,0,76,322,0,0,0,0,99,0,7,0,0,0
0,0,137,38,0,0,55,55,137,222,38,222,55,29,137,55,222,0,55,0,222,0,1,38,137,189,222,38,137,29,137,0,55,38,0,137,55,38,0,137,222,222,222,29,55,0,1,-1,0,0,7,1,799,98,98,0,0,322,0,0,0,0,99,0,7,0,0,0
0,0,220,137,0,0,220,220,220,220,183,100,220,138,100,220,220,0,104,0,220,0,1,5,220,189,220,183,220,5,220,0,104,5,0,100,220,137,0,220,220,220,100,184,220,0,2,-1,0,0,7,1,5489,100,100,0,76,322,0,0,0,0,100,1,7,0,0,0
0,0,220,76,0,0,220,220,220,220,20,220,220,145,220,220,220,0,220,0,220,0,1,145,220,189,220,133,220,15,220,0,220,173,7,220,220,41,0,220,220,220,220,49,220,0,0,-1,0,0,6,1,5070,93,6,0,76,324,0,0,0,0,89,0,1,0,0,0
0,0,16,47,0,0,106,106,16,35,185,35,106,45,16,106,35,0,106,0,35,0,1,216,16,189,35,33,16,136,16,0,106,138,7,16,106,158,0,16,35,35,35,31,106,0,1,-1,0,0,6,1,5079,92,6,0,76,324,0,0,0,0,89,0,6,0,0,0
0,0,220,30,0,0,220,220,220,220,30,220,220,29,220,220,220,0,220,0,220,0,1,30,220,189,220,30,220,29,220,0,220,30,0,220,220,30,0,220,220,220,220,29,220,0,2,-1,0,0,6,1,5490,100,100,0,0,324,0,0,1,0,100,0,6,0,0,0
0,1,220,66,0,0,130,130,56,220,141,220,220,30,56,130,220,0,130,68,67,0,1,254,56,68,67,56,220,30,56,0,220,131,7,220,130,31,0,56,67,67,67,30,220,0,0,-1,0,0,62,141,800,58,34,0,76,325,0,1,0,0,97,0,62,0,0,0
0,1,56,219,0,0,130,130,56,67,218,67,130,209,56,130,67,0,130,68,67,0,1,214,56,68,67,218,56,197,56,0,130,214,7,56,130,219,0,56,67,67,67,206,130,0,1,-1,0,0,62,141,801,97,97,0,76,325,0,1,0,0,91,1,62,0,0,0
0,1,12,80,0,0,12,12,12,12,152,12,12,104,12,12,12,0,12,68,12,0,1,13,12,68,12,116,12,15,12,0,12,9,0,12,12,106,0,12,12,12,12,149,12,0,2,-1,0,0,62,141,4353,67,29,0,76,325,0,1,0,0,64,0,62,0,0,0
0,1,220,226,0,0,220,220,220,220,226,220,220,231,220,220,220,0,220,68,220,0,1,226,220,68,220,226,220,231,220,0,220,226,0,220,220,226,0,220,220,220,220,231,220,0,3,-1,0,0,62,141,2786,91,91,0,0,325,0,1,0,0,94,0,62,0,0,0
0,1,54,79,0,0,39,39,54,77,224,77,39,231,54,39,77,0,39,0,77,0,1,237,54,0,77,55,54,231,54,0,39,41,0,54,39,64,0,54,77,77,77,231,39,0,0,-1,0,0,99,48,6225,76,22,0,76,326,0,1,0,0,96,0,99,0,0,0
0,1,220,231,0,0,31,31,44,220,231,220,220,79,44,31,220,0,31,0,64,0,1,230,44,0,64,231,220,45,44,0,220,230,0,220,31,231,0,44,64,64,64,53,220,0,1,-1,0,0,99,48,6226,93,93,0,76,326,0,1,0,0,98,1,99,0,0,0
0,1,226,59,0,0,232,232,226,59,73,59,232,71,226,232,59,0,232,0,59,0,1,16,226,0,59,227,226,19,226,0,232,232,0,226,232,73,0,226,59,59,59,68,232,0,2,-1,0,0,99,48,6227,92,7,0,76,326,0,1,0,0,98,0,99,0,0,0
0,1,220,66,0,0,202,202,220,232,44,232,202,77,220,202,232,0,202,0,232,0,1,40,220,0,232,44,220,42,220,0,202,40,7,220,202,66,0,220,232,232,232,48,202,0,3,-1,0,0,99,48,7139,95,95,0,76,326,0,1,0,0,98,0,99,0,0,0
0,1,220,175,0,0,12,12,12,220,230,220,220,30,12,0,220,0,12,68,12,0,1,230,12,0,0,175,220,30,12,0,220,175,7,220,12,230,0,0,12,12,12,30,220,0,0,-1,0,0,9,1,6228,70,26,0,76,327,0,1,0,0,94,1,9,0,0,1
0,1,220,31,0,0,220,220,220,220,31,220,220,29,220,0,220,0,220,68,220,0,1,31,220,0,0,31,220,29,220,0,220,31,7,220,220,31,0,0,220,220,220,29,220,0,1,-1,0,0,9,1,6229,98,98,0,76,327,0,1,0,0,100,0,9,0,0,1
0,1,220,30,0,0,220,220,220,220,189,220,220,74,220,220,220,0,220,68,220,0,1,145,220,68,220,30,220,145,220,0,220,30,7,220,220,74,0,220,220,220,220,189,220,0,2,-1,0,0,9,1,6230,83,13,0,76,327,0,1,1,0,95,0,9,0,0,0
0,1,220,29,0,0,12,12,12,220,37,220,220,30,12,0,220,0,12,68,12,0,1,116,12,0,0,29,220,30,12,0,220,29,7,220,12,51,0,0,12,12,12,30,220,0,3,-1,0,0,9,1,7140,92,6,0,76,327,0,1,0,0,95,1,9,0,0,1
0,1,240,29,0,0,220,12,12,220,240,220,250,90,220,220,50,0,220,31,12,0,1,251,12,0,220,23,220,0,220,0,220,213,7,220,12,3,0,220,220,12,220,37,220,0,0,-1,0,0,207,22,1506,59,27,0,76,347,0,1,2,0,98,0,213,0,0,0
0,1,12,81,0,0,250,12,12,50,232,50,12,231,240,250,12,0,250,31,12,0,1,232,12,0,50,30,240,231,240,0,250,0,7,240,12,233,0,240,50,12,50,231,250,0,1,-1,0,0,207,22,1507,59,38,0,76,347,0,1,2,0,88,0,213,0,0,0
0,1,12,81,0,0,220,12,12,220,36,220,12,81,220,220,12,0,220,31,12,0,1,31,12,0,220,36,220,30,220,0,220,31,7,220,12,81,0,220,220,12,220,35,220,0,2,-1,0,0,207,22,9513,96,96,0,0,347,0,1,2,0,98,0,213,0,0,0
0,1,110,2,0,0,0,240,110,80,23,80,240,28,28,0,40,0,0,31,40,0,1,208,110,0,80,2,28,194,28,0,0,123,7,28,240,30,0,28,80,40,80,22,0,0,3,-1,0,0,207,22,4711,63,31,0,31,347,0,1,2,0,97,0,213,0,0,0
0,1,12,228,0,0,238,220,220,220,2,220,12,230,12,12,12,0,12,61,220,0,1,203,220,0,12,228,220,230,57,0,220,228,4,220,220,33,0,12,52,220,12,230,220,0,0,-1,0,0,23,49,3357,88,10,0,14,357,0,0,2,0,93,0,89,0,0,0
0,1,220,31,0,0,220,12,12,12,231,12,220,29,220,12,220,0,220,61,12,0,1,231,12,0,12,31,12,29,220,0,12,32,0,12,12,231,0,12,220,12,220,29,12,0,1,-1,0,0,23,49,3356,67,30,0,14,357,0,0,2,0,88,1,89,0,0,0
0,1,12,67,0,0,220,12,12,220,202,220,12,59,220,220,12,0,220,61,12,0,1,117,12,0,220,148,220,114,220,0,220,107,0,220,12,61,0,220,220,12,220,198,220,0,2,-1,0,0,23,49,5492,91,8,0,14,357,0,0,2,0,99,1,89,0,0,0
0,1,220,43,0,0,220,12,12,12,229,15,220,44,220,12,220,0,220,60,12,0,1,229,12,0,12,16,12,218,220,0,194,208,7,8,12,229,0,12,220,12,220,13,12,0,0,-1,0,0,23,49,4313,76,19,0,14,361,0,0,0,0,87,0,89,0,0,0
0,1,220,29,0,0,238,220,220,12,50,15,220,139,12,220,220,0,12,60,220,0,1,88,220,0,220,29,12,90,57,0,194,29,7,8,220,135,0,220,52,220,12,51,12,0,1,-1,0,0,23,49,4314,86,11,0,14,361,0,0,0,0,87,0,89,0,0,0
0,1,12,226,0,0,220,12,12,220,241,220,12,226,220,12,12,0,220,60,12,0,1,243,12,0,12,241,220,243,220,0,220,243,0,220,12,226,0,12,220,12,220,241,220,0,2,-1,0,0,23,49,5493,96,96,0,14,361,0,0,0,0,91,0,89,0,0,0
0,1,23,229,0,0,215,220,220,220,23,31,215,231,23,220,31,0,215,16,220,0,1,216,220,0,220,229,220,231,23,0,215,230,0,23,220,31,0,220,31,220,31,231,220,0,0,-1,0,0,204,19,808,91,7,0,76,378,0,0,0,0,89,0,204,0,0,0
0,1,23,27,0,0,220,215,23,220,231,31,215,229,220,215,31,0,220,16,31,0,1,231,23,0,31,20,220,229,220,0,215,196,0,23,215,231,0,23,220,31,220,229,220,0,1,-1,0,0,204,19,809,93,5,0,76,378,0,0,0,0,83,1,204,0,0,0
0,1,220,29,0,0,90,220,220,54,174,220,220,45,167,220,220,0,90,16,220,0,1,90,220,0,220,30,167,90,167,0,220,30,7,220,220,45,0,220,54,220,54,175,90,0,2,-1,0,0,204,19,4701,81,11,0,76,378,0,0,0,0,92,0,204,0,0,0
0,1,220,91,0,0,29,220,220,88,30,220,220,29,42,220,220,0,29,16,220,0,1,30,220,0,220,80,42,29,42,0,220,73,0,220,220,30,0,220,88,220,88,29,29,0,3,-1,0,0,204,19,4700,84,8,0,16,378,0,0,0,0,93,0,204,0,0,0
0,1,50,231,0,0,238,220,220,220,5,36,238,232,220,220,36,0,220,16,220,0,1,181,220,0,220,231,220,232,50,0,238,231,7,50,220,5,0,220,36,220,220,232,220,0,0,-1,0,0,202,19,810,69,30,0,0,379,0,0,0,0,84,0,200,0,0,0
0,1,131,70,0,0,51,155,131,67,194,72,155,218,131,155,72,0,155,16,72,0,1,128,131,0,72,21,48,130,48,0,155,21,7,131,155,217,0,131,67,72,72,195,51,0,1,-1,0,0,202,19,811,86,9,0,0,379,0,0,0,0,85,0,200,0,0,0
0,1,12,42,0,0,255,12,12,80,232,12,12,0,12,12,12,0,12,16,12,0,1,254,12,0,12,232,215,254,215,0,12,254,0,12,12,42,0,12,80,12,12,229,255,0,2,-1,0,0,202,19,5223,96,96,0,76,379,0,0,0,0,98,0,200,0,0,0
0,1,220,150,0,0,220,0,28,12,231,12,220,159,220,0,220,0,220,61,136,0,1,231,28,0,0,82,12,45,220,0,12,46,0,12,0,231,0,0,220,136,220,83,12,0,0,-1,0,0,23,49,11285,93,5,0,14,381,0,0,0,0,99,0,89,0,0,0
0,1,220,7,0,0,238,220,220,12,30,12,220,29,12,0,220,0,12,61,220,0,1,30,220,0,0,209,12,29,57,0,12,251,7,12,220,30,0,0,52,220,12,29,12,0,1,-1,0,0,23,49,11286,80,18,0,14,381,0,0,0,0,99,0,89,0,0,0
0,1,220,113,0,0,238,220,220,12,75,12,220,113,12,0,220,0,12,61,220,0,1,117,220,0,0,75,12,117,57,0,12,117,0,12,220,113,0,0,52,220,12,75,12,0,2,-1,0,0,23,49,11287,94,94,0,14,381,0,0,0,0,89,0,89,0,0,0
0,1,149,105,0,0,186,186,149,29,125,29,186,230,220,0,29,0,220,0,29,0,1,5,149,0,0,125,149,230,149,0,186,5,17,149,186,105,0,0,29,29,220,230,186,0,0,-1,0,0,62,63,812,88,88,0,0,383,0,0,0,0,91,0,62,0,0,0
0,1,220,67,0,0,186,186,149,220,222,220,220,65,149,0,220,0,186,0,29,0,1,222,83,0,0,86,220,21,149,0,220,25,17,220,0,221,0,0,29,57,29,85,220,0,1,-1,0,0,62,63,813,90,5,0,0,383,0,0,0,0,91,0,62,0,0,0
0,1,220,198,0,0,220,220,220,220,108,220,220,195,220,0,220,0,220,0,220,0,1,34,220,0,0,108,220,34,220,0,220,34,7,220,220,198,0,0,220,220,220,104,220,0,2,-1,0,0,62,63,5496,95,95,0,0,383,0,0,0,0,99,0,62,0,0,0
0,0,220,33,0,0,220,220,220,220,241,220,220,231,220,220,220,0,220,0,220,0,1,241,220,0,220,34,220,231,220,0,220,34,0,220,220,241,0,220,220,220,220,231,220,0,0,-1,0,0,3,1,814,69,26,0,76,393,0,1,0,0,80,0,3,0,0,0
0,0,12,30,0,0,12,12,12,12,30,12,12,30,12,12,12,0,12,0,12,0,1,30,12,0,12,30,12,30,12,0,12,30,22,12,12,30,0,12,12,12,12,30,12,0,1,-1,0,0,3,1,815,95,95,0,76,393,0,1,0,0,99,0,3,0,0,0
0,0,12,46,0,0,12,12,12,12,90,12,12,47,12,12,12,0,12,0,12,0,1,253,12,0,12,90,12,255,12,0,12,253,7,12,12,46,0,12,12,12,12,93,12,0,2,-1,0,0,3,1,5497,92,92,0,76,393,0,1,0,0,99,0,3,0,0,0
0,1,60,227,0,0,220,220,220,207,56,207,26,226,220,220,207,0,220,41,220,0,1,3,220,0,220,225,60,226,220,0,26,225,0,60,220,204,0,220,220,220,220,226,26,0,0,-1,0,0,12,1,816,94,5,0,100,417,0,0,0,0,88,0,12,0,0,0
0,1,220,228,0,0,5,5,42,220,228,220,220,159,42,5,220,0,5,41,143,0,1,228,42,0,143,228,220,18,42,0,220,228,0,220,5,228,0,42,143,143,143,52,220,0,1,-1,0,0,12,1,817,93,93,0,100,417,0,0,0,0,98,1,12,0,0,0
0,1,220,101,0,0,220,220,220,220,30,220,220,30,220,220,220,0,220,41,220,0,1,30,220,0,220,78,220,31,220,0,220,176,0,220,220,30,0,220,220,220,220,30,220,0,2,-1,0,0,12,1,5498,92,7,0,86,417,0,0,0,0,94,0,12,0,0,0
0,0,12,230,0,0,12,12,12,12,20,12,12,231,12,0,12,0,12,41,12,0,1,194,12,0,0,230,12,231,12,0,12,231,0,12,12,48,0,0,12,12,12,231,12,0,0,-1,0,0,6,1,818,48,39,0,76,418,0,0,0,0,87,1,6,0,0,0
0,0,220,145,0,0,220,220,220,220,34,220,220,32,220,0,220,0,220,41,220,0,1,25,220,0,0,129,220,30,220,0,220,19,0,220,220,42,0,0,220,220,220,30,220,0,1,-1,0,0,6,1,819,73,13,0,76,418,0,0,0,0,97,0,6,0,0,0
0,0,12,29,0,0,220,220,220,12,141,12,12,25,220,220,12,0,220,41,220,0,1,236,220,0,220,30,12,234,220,0,12,30,0,12,220,26,0,220,220,220,220,140,12,0,2,-1,0,0,6,1,5499,91,7,0,76,418,0,0,0,0,92,0,6,0,0,0
0,1,17,5,0,0,220,184,17,220,226,220,184,231,220,220,17,0,220,66,17,0,1,226,17,0,220,9,220,231,220,0,220,153,7,220,184,226,0,220,220,17,220,231,220,0,0,-1,0,0,102,52,820,87,7,0,76,420,0,1,0,0,92,1,102,0,0,0
0,1,220,30,0,0,28,220,220,126,224,220,220,29,220,220,220,0,220,66,220,0,1,42,220,0,220,30,62,29,62,0,220,30,7,220,220,225,0,220,126,220,220,29,28,0,1,-1,0,0,102,52,821,58,27,0,76,420,0,1,0,0,92,0,102,0,0,0
0,1,12,221,0,0,12,12,12,12,170,12,12,134,12,12,12,0,12,66,12,0,1,79,12,0,12,221,12,80,12,0,12,221,0,12,12,134,0,12,12,12,12,170,12,0,2,-1,0,0,102,52,5500,92,5,0,76,420,0,0,0,0,94,0,102,0,0,0
0,1,1,228,0,0,220,220,220,3,0,3,215,231,220,0,3,0,220,65,220,0,1,207,220,65,0,228,1,231,220,0,215,228,7,1,220,45,0,0,220,220,220,231,215,0,0,-1,0,0,2,1,3226,63,31,0,65,423,0,0,0,0,88,1,2,0,0,0
0,0,220,30,0,0,12,12,12,220,193,220,220,29,12,0,220,0,12,65,12,0,1,243,12,65,0,25,220,30,12,0,220,23,7,220,12,36,0,0,12,12,12,30,220,0,1,-1,0,0,2,1,3227,89,6,0,65,423,0,0,0,0,96,1,2,0,0,0
0,1,220,254,0,0,12,12,12,220,222,220,220,78,12,0,220,0,12,65,12,0,1,200,12,65,0,222,220,56,12,0,220,200,0,220,12,254,0,0,12,12,12,48,220,0,2,-1,0,0,2,1,5502,95,95,0,65,423,0,0,0,0,100,1,2,0,0,0
0,0,12,30,0,0,213,213,157,12,30,12,12,231,220,0,12,1,220,56,2,0,1,30,157,0,0,30,12,231,157,0,12,30,0,12,213,30,0,0,2,2,220,231,12,0,0,-1,0,0,12,6,824,96,96,0,76,433,0,0,0,0,98,0,1,0,0,0
0,0,12,32,0,0,12,12,12,12,224,12,12,231,226,0,12,1,248,56,12,0,1,224,12,0,0,32,12,231,12,0,12,32,0,12,12,224,0,0,12,12,49,231,12,0,1,-1,0,0,12,6,825,89,5,0,76,433,0,0,0,0,97,0,1,0,0,0
0,0,220,36,0,0,220,220,220,220,52,220,220,42,220,0,220,1,220,56,220,0,1,228,220,0,0,52,220,240,220,0,220,228,0,220,220,36,0,0,220,220,220,59,220,0,2,-1,0,0,12,6,5504,98,98,0,76,433,0,0,0,0,98,0,1,0,0,0
0,1,6,23,0,0,220,220,220,32,151,220,77,194,6,77,32,0,77,68,220,0,1,104,220,68,32,23,6,115,220,0,220,85,0,220,220,188,0,6,220,220,32,159,77,0,0,-1,0,0,7,1,6231,78,15,0,76,436,0,1,2,0,95,0,7,0,0,0
0,1,220,25,0,0,220,220,220,220,227,220,220,231,220,220,220,0,220,68,220,0,1,227,220,68,220,25,220,231,220,0,220,102,11,220,220,227,0,220,220,220,220,231,220,0,1,-1,0,0,7,1,6232,83,11,0,76,436,0,1,1,0,90,0,7,0,0,0
0,1,220,118,0,0,220,220,220,220,123,220,220,118,220,220,220,0,220,0,220,0,1,0,220,68,220,123,220,0,220,0,220,0,0,220,220,118,0,220,220,220,220,123,220,1,2,-1,0,0,7,1,6233,96,96,0,76,436,0,0,0,0,92,1,7,0,0,0
0,1,220,27,0,0,12,12,12,220,231,220,220,30,12,0,220,0,12,65,12,0,0,231,12,65,0,39,220,30,12,0,220,239,7,220,12,231,0,0,12,12,12,30,220,0,0,-1,0,0,2,1,5071,55,34,0,65,445,0,0,0,0,82,1,2,0,0,0
0,1,205,148,0,0,208,208,205,206,40,206,208,79,205,0,206,0,208,65,206,0,1,27,205,65,0,150,205,23,205,0,208,151,24,205,208,85,0,0,206,206,206,35,208,0,1,-1,0,0,2,1,5080,91,6,0,65,445,0,0,0,0,82,1,2,0,0,0
0,1,12,158,0,0,12,12,12,12,56,12,12,106,12,0,12,0,12,65,12,0,1,254,12,65,0,112,12,254,12,0,12,252,0,12,12,106,0,0,12,12,12,56,12,0,2,-1,0,0,2,1,5505,80,19,0,65,445,0,0,0,0,91,1,2,0,0,0
0,1,220,230,0,0,197,220,220,220,24,12,220,30,12,12,220,1,12,53,220,0,1,201,220,0,12,230,220,30,32,0,12,230,0,12,220,47,0,12,46,220,12,30,220,0,0,-1,0,0,267,138,1508,76,21,0,100,448,0,1,2,0,99,0,267,0,0,0
0,1,220,229,0,0,5,220,220,220,76,12,220,174,12,12,220,1,12,53,220,0,1,20,220,0,12,229,220,26,88,0,12,229,7,12,220,165,0,12,154,220,12,84,220,0,1,-1,0,0,267,138,1509,90,6,0,100,448,0,1,2,0,93,0,267,0,0,0
0,1,220,31,0,0,12,220,220,220,31,12,220,30,12,12,220,1,12,53,220,0,1,31,220,0,12,31,220,30,12,0,12,31,0,12,220,31,0,12,12,220,12,30,220,0,2,-1,0,0,267,138,1803,95,95,0,100,448,0,1,2,0,100,0,267,0,0,0
0,1,12,43,0,0,161,12,12,12,222,220,12,231,220,220,12,1,220,53,12,0,1,222,12,0,220,22,12,231,170,0,220,194,0,220,12,222,0,220,213,12,220,231,12,0,3,-1,0,0,267,138,5266,89,7,0,100,448,0,1,2,0,99,1,267,3,0,0
0,1,140,62,0,0,220,13,140,68,229,12,13,227,12,0,68,1,12,53,68,0,1,229,140,0,0,123,140,227,220,0,12,8,11,12,13,229,0,0,220,68,12,227,13,0,0,-1,0,0,267,138,1510,68,28,0,0,449,0,0,2,0,98,1,267,0,0,0
0,1,235,66,0,0,250,12,12,16,137,16,250,59,12,0,16,1,12,53,12,0,1,12,12,0,0,137,235,10,235,0,250,12,0,235,12,66,0,0,16,12,12,128,250,0,1,-1,0,0,267,138,1511,98,98,0,0,449,0,0,0,0,98,0,267,0,0,0
0,1,220,140,0,0,12,220,220,220,30,12,220,29,12,0,220,1,12,53,220,0,1,30,220,0,0,220,220,29,12,0,12,220,0,12,220,30,0,0,12,220,12,29,220,0,2,-1,0,0,267,138,1804,85,6,0,0,449,0,0,2,0,98,0,267,0,0,0
0,1,220,48,0,0,22,220,220,220,47,12,220,34,12,0,220,1,12,53,220,0,1,45,220,0,0,47,220,37,100,0,12,45,0,12,220,48,0,0,128,220,12,33,220,0,3,-1,0,0,267,138,2787,98,98,0,0,449,0,0,2,0,97,0,267,0,0,0
0,1,181,214,0,0,220,0,0,214,177,12,130,231,220,220,214,1,220,53,50,0,1,121,0,0,220,177,181,231,220,0,12,121,0,12,0,214,0,220,220,50,220,231,130,0,0,-1,0,0,267,138,1512,96,96,0,100,450,0,1,2,0,99,0,267,0,0,0
0,1,100,45,0,0,0,225,100,56,11,50,242,30,0,0,56,1,0,53,50,0,1,182,100,0,50,11,100,30,0,0,0,182,0,0,225,45,0,0,50,50,50,30,242,0,1,-1,0,0,267,138,1513,95,95,0,100,450,0,1,2,0,94,0,267,0,0,0
0,1,12,28,0,0,200,12,12,12,192,0,12,75,200,200,12,1,200,53,12,0,1,150,12,0,0,28,12,145,200,0,200,28,0,200,12,81,0,200,0,12,0,189,12,0,2,-1,0,0,267,138,1805,82,13,0,100,450,0,1,2,0,93,1,267,0,0,0
