firstname,commonname,surname,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,managerid,accessorycode4,hairtypecode,lipcolor,skinsurfacepack,accessorycode3,accessorycolourcode1,headtypecode,height,seasonaloutfitid,birthdate,skinmakeup,weight,hashighqualityhead,eyedetail,gender,headassetid,ethnicity,faceposerpreset,teamid,eyecolorcode,personalityid,accessorycolourcode3,accessorycode1,headclasscode,nationality,sideburnscode,accessorycolourcode4,headvariation,skintonecode,outfitid,skincomplexion,accessorycode2,hairstylecode,bodytypecode,managerjointeamdate,accessorycolourcode2,facialhaircolorcode
Gonçalo José,Gonçalo Santos,G. dos Santos,50101,0,3,58,71361,0,231,0,232001,0,0,2512,185,5521,147590,0,75,0,2,0,71361,3,0,114510,9,0,0,0,1,38,0,0,0,3,5568,3,0,0,85,161197,0,3
,,,30301,0,0,0,63059,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,114511,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,0,0,63060,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,114549,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,50101,0,0,0,71180,0,230,0,244101,0,0,1530,175,5521,145139,0,75,0,2,0,26540,5,3,114577,1,0,0,0,0,53,0,0,0,5,5569,5,0,0,83,160918,0,21
,,,30301,1,0,0,70076,0,665,0,224001,0,0,1530,178,5511,145139,0,75,0,2,0,26544,5,0,114580,9,0,0,0,0,56,0,0,0,5,5713,5,0,0,82,161282,0,0
,,,30301,0,8,0,249717,0,297,0,251101,0,1,2512,173,5511,145139,0,75,0,2,0,26538,4,0,114581,2,0,0,300,0,52,0,0,0,4,5722,4,0,0,89,161151,0,0
Mile,,Sterjovski,1130201,0,23,0,273691,0,693,0,253101,0,0,1550,181,5510,144861,0,75,0,2,0,273691,3,0,114604,3,0,0,0,1,195,0,0,0,3,5522,3,0,0,82,160808,0,9
,,,1150101,0,0,0,276268,0,227,0,253101,0,0,1526,186,5524,145139,0,75,0,2,0,26543,1,0,114628,7,0,0,0,0,45,0,0,0,1,5524,1,0,0,85,161156,0,0
,,,50101,0,2,0,249224,0,167,0,253101,0,0,3500,185,5509,145139,0,75,0,2,0,26539,1,0,114640,1,0,0,0,0,14,0,0,0,1,5523,1,0,0,86,161131,0,1
,,,30301,0,0,0,63061,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,114815,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Staikos,,Vergetis,1150101,0,0,0,277242,0,290,0,232001,0,0,3516,180,5505,143811,0,75,0,2,0,277242,3,0,115202,5,1,0,0,1,22,0,0,0,3,5523,3,0,0,82,160640,0,0
,,,50101,0,21,248,70939,0,167,0,232001,0,0,4,189,5509,145139,0,75,0,2,0,26541,3,3,115472,6,1,0,0,0,52,0,0,0,3,5569,3,0,0,86,161188,0,21
,,,30301,0,0,0,63062,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,115486,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,22,287,249163,0,0,0,232001,0,0,1510,172,5510,145139,0,75,0,2,0,26538,3,0,115491,2,0,0,0,0,52,0,0,0,3,5510,3,0,0,88,161161,0,22
,,,30301,0,0,0,63063,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,115530,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,50101,0,0,255,279741,0,189,0,253101,0,0,2521,180,5532,145139,0,75,0,2,0,26540,3,3,115536,1,0,0,0,0,60,0,0,0,3,5534,3,0,0,82,161134,0,0
Francisco,Francisco Neto,Conceição Neto,30301,0,0,0,261966,0,75,0,232001,0,0,1535,180,5547,145637,0,75,0,2,0,261966,4,0,115682,9,0,0,0,1,38,0,0,0,4,5518,4,0,0,82,157554,0,0
,,,50101,0,9,289,6007,0,25,0,251101,0,0,3513,193,5527,145139,0,90,0,2,0,26538,4,0,115841,2,0,0,0,0,10,0,0,0,4,5522,4,0,0,85,161228,0,9
,,,50101,0,24,0,249472,0,104,0,253101,0,0,3501,177,5509,145139,0,75,0,2,0,26542,2,0,115845,3,1,0,0,0,27,0,0,0,2,5514,2,0,0,82,158394,0,0
Alexander,,Straus,30301,0,23,289,272396,0,654,0,232001,0,0,4014,178,5541,143546,0,75,0,2,0,272396,1,0,115995,1,0,0,0,1,36,0,0,0,1,5566,1,0,0,82,160602,0,8
Robert,,de Pauw,30301,0,3,243,272457,0,0,0,232001,0,0,37,180,5511,145650,0,73,0,2,0,272457,3,0,115996,3,0,0,0,1,34,0,0,0,3,5713,3,0,0,82,160602,0,3
Niko,,Arnautis,30301,0,3,38,271639,0,289,0,232001,0,0,2508,170,5509,145171,0,75,1,2,0,271639,3,0,115997,4,0,0,0,0,21,0,0,0,2,5567,3,0,0,87,158838,0,0
Tommy,,Stroot,30301,0,2,287,271640,0,185,0,223101,0,0,2022,180,5539,148360,0,75,1,2,0,271640,2,3,115998,2,0,0,0,0,21,0,0,0,3,5504,2,0,0,82,160237,0,2
Stephan,,Lerch,30301,0,19,251,274851,0,0,0,232001,0,0,4003,183,5541,146763,0,75,0,2,0,274851,2,0,115999,1,0,0,0,1,21,0,0,0,2,5714,2,0,0,82,160967,0,6
Dirk,,Heinrich,50101,0,8,287,272480,0,46,0,232001,0,0,3516,179,5511,140837,0,80,0,2,0,272480,3,0,116000,1,0,0,0,1,21,0,0,0,3,5521,3,0,0,82,159872,0,9
Markus,,Högner,30301,0,9,287,272468,0,0,0,232001,0,0,16,183,5511,140447,0,75,0,2,0,272468,2,0,116001,1,0,0,0,1,21,0,0,0,2,5510,2,0,0,82,156219,0,9
Theresa,,Merk,1150000,0,15,0,272467,0,505,0,132101,0,0,7008,172,5704,148665,1,60,0,2,1,272467,2,0,116002,1,0,0,0,1,21,0,0,0,2,5713,2,0,0,88,160602,0,0
Daniel,,Weber,30301,0,4,0,277605,0,682,0,253101,0,0,42,180,5511,142658,0,75,0,2,0,277605,2,0,116003,1,0,0,0,1,21,0,0,0,2,5728,2,0,0,83,160967,0,23
Thomas,,Horsch,30301,0,5,287,272474,0,291,0,253101,0,1,2506,179,5511,141000,0,82,0,2,0,272474,2,0,116004,1,0,0,300,1,21,0,0,0,2,5508,2,0,0,83,160146,0,20
,,,30301,0,0,0,63065,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,116005,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Jonas,,Eidevall,30301,0,4,287,268005,0,243,0,232001,0,0,26,185,5529,146203,0,75,1,2,0,268005,2,0,116009,2,1,0,0,0,46,0,0,0,1,5711,2,0,0,85,160237,0,1
Emma,,Hayes,1150501,0,15,0,268352,0,723,0,132101,0,0,5504,175,5509,143910,1,75,1,2,1,268352,2,0,116010,5,1,0,0,0,14,0,0,0,2,5700,2,0,0,438,156994,0,1
Robert,,Vilahamn,1130201,0,23,287,276577,0,24,0,232001,0,0,3512,189,5557,146177,0,75,0,2,0,276577,2,0,116011,4,0,0,0,1,46,0,0,0,2,5566,2,0,0,85,160973,0,3
Marc,,Skinner,30301,0,3,16,268353,0,220,0,232001,0,0,17,170,5509,146257,0,75,0,2,0,268353,1,0,116012,1,0,0,0,1,14,0,0,0,1,5508,1,0,0,88,160265,0,3
,,,30301,0,0,0,63066,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,116013,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Rehanne,,Skinner,1150501,0,2,0,267968,0,732,0,132101,0,0,7501,175,5511,145031,1,75,1,2,1,267968,1,2,116014,1,0,0,0,0,14,0,0,0,2,5704,1,0,0,82,160986,0,1
Carla,,Ward,1150501,0,4,0,268114,0,536,0,132101,0,0,9502,172,5511,146530,1,75,1,2,1,268114,2,0,116015,2,0,0,0,0,14,0,0,0,5,5703,2,0,0,88,160207,0,3
Brian,,Sørensen,1130201,0,19,38,268902,0,310,0,232001,0,0,2007,170,5509,145246,0,75,0,2,0,268902,1,0,116016,1,0,0,0,1,13,0,0,0,1,5707,1,0,0,88,160572,0,6
Gareth,,Taylor,1150101,0,3,287,268354,0,234,0,232001,0,0,2003,185,5509,142579,0,75,0,2,0,268354,1,0,116017,6,0,0,0,1,14,0,0,0,1,5714,1,0,0,85,159838,0,9
Willie,,Kirk,30301,0,24,287,272509,0,218,0,232001,0,0,1553,182,5557,144507,0,75,0,2,0,272509,1,0,116020,1,0,0,0,1,42,0,0,0,1,5718,1,0,0,82,160727,0,18
Şaban,,Uzun,30301,0,20,259,274946,0,660,0,232001,0,0,3508,180,5541,147405,0,75,0,2,0,274946,2,0,116021,3,0,0,0,1,21,0,0,0,2,5708,2,0,0,83,160602,0,21
,,,30301,0,0,0,63067,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,116263,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Giuseppe,,Zappella,50101,0,24,244,71637,0,148,0,253101,0,0,2006,183,5511,142647,0,75,0,2,0,71637,2,0,116280,3,0,0,0,1,27,0,0,0,2,5707,2,0,0,82,161228,0,24
,,,50101,0,9,0,253984,0,101,0,253101,0,1,2516,175,5511,145139,0,75,0,2,0,26537,5,0,116292,1,0,0,300,0,53,0,0,0,5,5506,5,0,0,81,160791,0,9
,,,50101,0,23,0,260039,0,181,0,251101,0,0,12,183,5528,145139,0,75,0,2,0,26539,4,0,116295,1,1,0,0,0,58,0,0,0,4,5565,4,0,0,83,161152,0,23
,,,1150000,0,4,0,268388,0,623,0,132101,0,0,9002,167,5511,145139,1,75,1,2,1,40879,2,3,116300,5,0,0,0,0,14,0,0,0,2,5569,2,0,0,89,160251,0,1
,,,30301,0,16,0,72204,0,655,0,232001,0,0,34,185,5555,145139,0,75,0,2,0,26539,3,0,116302,1,1,0,0,0,14,0,0,0,3,5517,3,0,0,85,161257,0,4
,,,1150101,0,9,287,268386,0,25,0,232001,0,0,4008,175,5725,145139,0,75,0,2,0,26538,3,0,116303,2,0,0,0,0,95,0,0,0,3,5713,3,0,0,83,160390,0,9
,,,1130201,0,20,0,70727,0,0,0,232001,0,0,29,178,5527,145139,0,75,0,2,0,26538,3,0,116304,2,0,0,0,0,45,0,0,0,3,5522,3,0,0,82,161173,0,20
,,,30301,0,0,28,274704,0,0,0,250201,0,0,1016,175,5527,145139,0,75,0,2,0,26545,9,2,116305,9,0,0,0,0,82,0,0,0,9,5522,9,0,0,81,161139,0,8
,,,30301,0,0,287,279761,0,682,0,232001,0,0,4018,168,5529,145139,0,75,0,2,0,26543,4,0,116306,7,1,0,0,0,45,0,0,0,4,5567,4,0,0,88,161141,0,0
,,,30301,0,3,38,269730,0,220,0,232001,0,0,4016,188,5510,145139,0,75,0,2,0,26541,4,3,116307,6,0,0,0,0,95,0,0,0,4,5566,4,0,0,84,160579,0,3
,,,1150501,0,1,0,279481,0,744,0,132101,0,0,5504,173,5527,145139,1,75,1,2,1,40888,2,3,116308,8,0,0,0,0,95,0,0,0,4,5510,2,0,0,87,161119,0,1
,,,1150101,0,22,0,254114,0,635,0,232001,0,0,3518,185,5511,145139,0,75,0,2,0,26540,2,3,116309,1,0,0,0,0,19,0,0,0,2,5522,2,0,0,86,161081,0,23
,,,30301,0,3,243,269911,0,40,0,232001,0,0,2506,172,5529,145139,0,75,0,2,0,26541,2,3,116310,6,0,0,0,0,45,0,0,0,2,5508,2,0,0,88,160725,0,3
,,,1150000,0,4,0,275975,0,623,0,132101,0,0,9000,167,5511,145139,1,75,1,2,1,40888,2,3,116311,8,0,0,0,0,14,0,0,0,4,5704,2,0,0,88,160950,0,1
,,,1150000,0,3,0,268392,0,53,0,132101,0,0,7006,174,5529,145139,1,75,1,2,1,40754,2,3,116312,4,0,0,0,0,14,0,0,0,4,5525,2,0,0,87,160250,0,6
,,,30301,0,0,0,71095,0,111,0,244101,0,0,3519,180,5520,145139,0,75,0,2,0,26543,5,0,116323,7,0,0,0,0,58,0,0,0,5,5714,5,0,0,82,160176,0,0
Jonatan,Jonatan Giráldez,Giráldez Costas,30301,0,0,243,272398,0,141,0,223101,0,0,4005,160,5511,149428,0,75,0,2,0,272398,2,0,116325,9,1,0,0,1,45,0,0,0,2,5533,2,0,0,88,160237,0,0
José Alberto,Alberto Toril,Toril Rodríguez,30301,0,0,0,112919,0,85,0,232001,0,0,1501,179,5529,142711,0,76,1,2,0,112919,4,0,116326,3,0,0,0,0,45,0,0,0,4,5566,4,0,0,82,160388,0,0
Arturo,Arturo Ruiz,Ruiz Álvarez,50101,0,3,0,71720,0,176,0,223101,0,0,0,175,5511,150194,0,75,0,2,0,71720,3,0,116327,9,0,0,0,1,45,0,0,0,3,5520,3,0,0,82,161236,0,3
David,David Aznar,Aznar Chicharro,30301,0,8,0,276587,0,141,0,253101,0,0,1539,170,5509,145148,0,75,0,2,0,276587,3,0,116328,9,0,0,0,1,45,0,0,0,3,5565,3,0,0,87,160967,0,23
Joseba,Joseba Aguirre,Aguirre López,50101,0,24,0,71841,0,117,0,232001,0,0,34,170,5556,139312,0,75,0,2,0,71841,2,0,116330,9,1,0,0,1,45,0,0,0,2,5534,2,0,0,89,161239,0,0
Yerai,Yerai Martín,Martín Ramos,50101,0,23,0,276684,0,189,0,223101,0,0,3,174,5558,146670,0,75,0,2,0,276684,2,0,116331,9,0,0,0,1,45,0,0,0,2,5728,2,0,0,88,160602,0,0
José Ángel,José Herrera,Herrera Martín,30301,0,0,30,272548,0,184,0,232001,0,0,3512,170,5555,148719,0,75,1,2,0,272548,3,1,116332,5,1,0,0,0,45,0,0,0,4,5507,3,0,0,87,160602,0,0
Jose Luis,Jose Sánchez Vera,Sánchez Vera,50101,0,23,0,272476,0,0,0,232001,0,0,3513,174,5509,146207,0,75,1,2,0,272476,3,4,116333,7,1,0,0,0,45,0,0,0,4,5522,3,0,0,87,160579,0,6
Victor,Victor Martín,Martín Alba,50101,0,0,287,274980,0,0,0,223101,0,0,24,170,5526,146601,0,75,1,2,0,274980,2,0,116334,3,0,0,0,0,45,0,0,0,5,5568,2,0,0,88,160809,0,0
Natalia,Natalia Arroyo,Arroyo Clavell,1150000,0,20,0,272512,0,168,0,132101,0,0,7008,170,5533,147375,1,75,1,2,1,272512,3,0,116336,7,1,0,0,0,45,0,0,0,5,5714,3,0,0,87,159840,0,3
Cristian,Cristian Toro,Toro Masperó,50101,0,3,243,272552,0,137,0,232001,0,0,3,170,5727,145239,0,75,1,2,0,272552,3,0,116337,4,1,0,0,0,52,0,0,0,4,5568,3,0,0,88,159307,0,23
Jesús,Jesús Oliva,Oliva,50101,0,23,238,274572,0,0,0,253101,0,0,4019,170,5510,143285,0,75,0,2,0,274572,2,0,116339,9,0,0,0,1,45,0,0,0,2,5524,2,0,0,88,160795,0,8
,,,30301,0,0,0,63068,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,116343,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,0,0,249820,0,116,0,232001,0,0,552,173,5507,145139,0,75,0,2,0,26546,4,0,116360,9,0,0,0,0,167,0,0,0,4,5567,4,0,0,88,160036,0,3
,,,30301,0,9,0,260434,0,188,0,232001,0,0,3513,180,5509,145139,0,75,0,2,0,26541,2,3,116361,6,0,0,0,0,45,0,0,0,2,5505,2,0,0,82,161155,0,0
Þorsteinn,,Halldorsson,30301,0,2,243,270677,0,65,0,253101,0,0,1553,179,5511,140703,0,75,0,2,0,270677,1,0,116428,1,0,0,0,1,24,0,0,0,1,5566,1,0,0,82,160083,0,8
Fernando,Fernando Estévez,Estévez Martín,50101,0,22,251,276091,0,648,0,253101,0,0,3516,184,5509,144501,0,75,0,2,0,276091,1,0,131110,9,0,0,0,1,45,0,0,0,1,5708,1,0,0,82,160612,0,23
Ferrán,Ferrán Cabello,Cabello Bellet,30301,0,0,287,272547,0,77,0,232001,0,0,1553,170,5528,149577,0,75,1,2,0,272547,3,4,131125,4,0,0,0,0,45,0,0,0,4,5566,3,0,0,89,159506,0,3
,,,30301,0,0,0,63070,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,131161,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,1,23,29,250699,0,118,0,223101,0,0,55,181,5507,145139,0,75,0,2,0,26542,2,0,131173,3,0,0,0,0,9,0,0,0,2,5507,2,0,0,83,161144,0,23
Filipa,Filipa Patão,Santos Patão,1140503,0,3,0,275778,0,433,0,141001,0,0,9531,167,5543,148432,1,75,0,1,1,275778,4,0,131358,9,0,0,0,1,38,0,0,0,4,5704,4,0,0,88,160051,0,21
Suzanne,,Bakker,1150000,1,1,0,276435,0,433,0,122101,0,0,5500,182,5528,147461,1,75,0,2,1,276435,2,0,131359,1,0,0,0,1,34,0,0,0,2,5701,2,0,0,82,160602,0,4
Karel,,Piták,30301,0,1,243,276127,0,102,0,232001,0,0,1550,181,5541,145107,0,75,0,2,0,276127,1,0,131360,1,0,0,0,1,12,0,0,0,1,5520,1,0,0,82,160602,0,5
Jacqueline,,Dünker,1150501,0,4,0,276236,0,588,5,143101,0,0,9016,163,5702,147382,2,75,0,2,1,276236,2,0,131361,1,0,0,0,1,21,0,0,0,2,5522,2,0,0,88,160786,0,1
Joel,,Kjetselberg,30301,0,2,38,276467,0,0,0,232001,0,0,2013,175,5535,148145,0,75,0,2,0,276467,2,0,131362,1,0,0,0,1,46,0,0,0,2,5715,2,0,0,82,160876,0,2
Leanne,,Ross,1150000,0,2,0,276685,0,915,0,132101,0,0,6512,170,5511,145634,1,75,0,2,1,276685,2,0,131363,8,0,0,0,1,42,0,0,0,2,5520,2,0,0,88,160755,0,4
,,,30301,0,0,0,63072,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,131368,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Roger,Roger Lamesa,Lamesa Grau,30301,0,0,243,276683,0,176,0,223101,0,0,3512,175,5509,148950,0,75,0,2,0,276683,2,0,131391,9,0,0,0,1,45,0,0,0,2,5510,2,0,0,81,160207,0,0
,,,30301,0,8,0,249889,0,150,0,253101,0,1,3503,188,5527,145139,0,75,0,2,0,26544,2,0,131447,9,0,0,300,0,18,0,0,0,2,5522,2,0,0,85,160194,0,3
,,,30301,0,0,0,63073,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,131459,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,0,0,63074,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,131463,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,0,0,63075,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,131474,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,0,287,71847,0,46,0,232001,0,0,1523,179,5557,145139,0,75,0,2,0,26540,4,3,131487,1,1,0,0,0,45,0,0,0,4,5510,4,0,0,82,160896,0,0
,,,30301,0,0,0,70621,0,155,0,232001,0,0,559,177,5526,145139,0,75,0,2,0,26546,4,0,131488,9,0,0,0,0,163,0,0,0,4,5522,4,0,0,82,161152,0,0
Johannes,,Moesgaard,30301,0,19,45,254987,0,310,0,223101,0,0,33,188,5511,146907,0,75,0,2,0,254987,1,0,131491,5,0,0,0,1,36,0,0,0,1,5566,1,0,0,85,160786,0,20
,,,30301,1,0,0,249111,0,197,0,224001,0,0,2504,170,5520,145139,0,75,0,2,0,26543,6,0,131511,7,0,0,0,0,56,0,0,0,6,5520,6,0,0,88,160961,0,0
,,,30301,0,0,0,63077,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,131680,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,0,0,63078,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,131681,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,0,0,63079,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,131682,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,0,0,63080,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,131683,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,0,0,63081,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,131720,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,0,0,63082,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,131725,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,0,0,63083,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,131733,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,0,0,63084,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,131735,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,0,0,63085,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,131739,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
